Age,CityTier,PitchDuration_Cap,NumberOfPersonVisiting,NumberOfFollowups,Product_Tier,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,NumAdultsVisiting,IncomePerPerson,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProdTaken
42,1,30,2,3,2,5,2,1,2,1,1,22406,1,11203.0,True,False,False,True,True,False,False,False,False,False,True,False,0
40,3,8,3,3,5,3,1,0,3,1,0,33041,3,11013.66667,True,False,True,False,False,True,False,False,False,False,False,True,0
32,3,16,2,3,3,3,2,0,4,0,1,20396,1,10198.0,True,False,False,True,True,False,True,False,False,True,False,False,0
42,1,8,2,3,1,3,6,1,2,0,1,17515,1,8757.5,False,False,False,True,True,False,True,False,True,False,False,False,0
33,1,9,3,3,1,5,2,1,5,1,2,18348,1,6116.0,False,False,True,False,True,False,True,False,True,False,False,False,1
32,1,31,2,3,1,3,2,1,5,0,0,17795,2,8897.5,True,False,True,False,True,False,True,False,True,False,False,False,1
54,1,31,3,2,2,3,5,0,3,0,2,25683,1,8561.0,True,False,False,True,True,True,False,False,False,False,True,False,0
44,1,24,3,5,1,3,2,1,5,1,2,21115,1,7038.333333,False,True,False,False,True,True,False,False,True,False,False,False,1
30,1,9,2,3,1,5,6,1,4,0,0,17657,2,8828.5,True,True,False,False,False,False,True,False,True,False,False,False,1
35,2,32,2,3,2,3,2,1,1,1,0,23837,2,11918.5,True,False,True,False,False,False,False,True,False,False,True,False,0
27,1,22,2,3,1,4,1,0,1,1,0,17811,2,8905.5,True,True,False,False,False,True,False,False,True,False,False,False,0
34,1,21,3,4,1,3,7,1,1,1,2,21114,1,7038.0,True,False,False,True,True,True,False,False,True,False,False,False,1
36,1,9,2,3,1,3,6,0,1,0,1,17835,1,8917.5,True,False,True,False,False,True,False,False,True,False,False,False,0
27,3,15,3,5,3,5,8,0,3,1,2,24004,1,8001.333333,True,True,False,False,True,False,False,True,False,True,False,False,1
53,3,8,2,4,2,4,3,0,1,1,0,22525,2,11262.5,False,False,False,True,False,True,False,False,False,False,True,False,0
46,3,6,2,1,4,5,2,0,4,1,1,32567,1,16283.5,True,False,True,False,True,False,True,False,False,False,False,False,0
40,3,6,2,5,3,3,3,1,3,1,0,22457,2,11228.5,True,False,False,True,True,False,False,False,False,True,False,False,0
50,3,6,3,3,5,3,4,0,2,1,1,34517,2,11505.66667,True,False,False,True,False,True,False,False,False,False,False,True,0
53,1,32,3,5,4,3,5,0,5,0,2,32504,1,10834.66667,False,False,False,True,False,False,False,False,False,False,False,False,0
39,1,28,2,3,2,5,2,1,5,1,0,25880,2,12940.0,False,False,False,True,False,False,False,True,False,False,True,False,0
58,1,15,3,4,1,4,5,1,2,1,0,18346,3,6115.333333,True,False,False,True,False,False,False,False,True,False,False,False,0
43,1,27,3,3,1,3,1,0,4,1,2,17258,1,5752.666667,False,False,False,True,True,True,False,False,True,False,False,False,0
37,2,9,4,5,3,3,3,0,3,1,1,22564,3,5641.0,False,False,True,False,True,False,False,True,False,True,False,False,0
55,3,19,2,1,4,3,7,1,3,1,1,28695,1,14347.5,True,False,False,True,True,False,True,False,False,False,False,False,1
31,1,12,4,5,1,3,2,0,5,0,1,22439,3,5609.75,False,False,True,False,True,True,False,False,True,False,False,False,0
38,3,8,2,4,3,3,4,0,5,1,1,20249,1,10124.5,False,False,True,False,True,False,False,False,False,True,False,False,0
29,1,21,2,3,1,3,2,0,3,1,1,17340,1,8670.0,True,False,True,False,True,False,True,False,True,False,False,False,0
28,1,9,3,4,1,4,3,0,4,1,2,20904,1,6968.0,True,True,False,False,True,True,False,False,True,False,False,False,0
37,3,14,3,2,3,5,4,0,1,1,1,23317,2,7772.333333,False,False,False,True,False,False,False,False,False,True,False,False,0
55,1,27,3,4,3,3,5,0,4,1,1,23547,2,7849.0,False,False,True,False,False,False,False,True,False,True,False,False,0
27,3,14,2,3,2,3,2,0,1,1,0,23726,2,11863.0,False,False,True,False,True,False,False,True,False,False,True,False,0
56,1,15,3,3,1,3,3,0,2,0,0,17942,3,5980.666667,False,False,False,True,False,False,False,False,True,False,False,False,0
29,3,16,2,3,1,3,2,0,4,0,0,17642,2,8821.0,True,False,True,False,True,False,True,False,True,False,False,False,0
24,3,30,2,3,1,3,1,0,4,1,1,17400,1,8700.0,False,False,False,True,True,True,False,False,True,False,False,False,0
34,1,32,3,5,3,4,3,0,1,0,2,22998,1,7666.0,True,False,True,False,True,False,False,True,False,True,False,False,0
44,2,6,3,4,2,5,1,0,4,1,0,25482,3,8494.0,True,False,False,True,True,True,False,False,False,False,True,False,1
36,1,12,3,1,3,5,4,1,4,1,1,20562,2,6854.0,False,False,True,False,True,True,False,False,False,True,False,False,0
43,1,9,3,4,3,3,3,0,1,0,1,22767,2,7589.0,True,False,True,False,False,True,False,False,False,True,False,False,0
58,1,13,2,4,2,5,1,1,4,1,0,25008,2,12504.0,True,False,False,True,False,False,False,False,False,False,True,False,1
36,1,12,2,5,1,3,2,0,1,1,0,17741,2,8870.5,True,False,True,False,True,True,False,False,True,False,False,False,0
32,1,7,4,4,3,5,3,0,5,1,3,22826,1,5706.5,False,False,True,False,False,False,False,False,False,True,False,False,0
52,3,28,4,4,3,3,2,1,5,0,3,24119,1,6029.75,True,False,False,True,True,False,False,True,False,True,False,False,0
28,3,9,3,2,3,3,2,0,1,0,2,25178,1,8392.666667,True,False,False,True,False,False,False,True,False,True,False,False,0
54,1,8,2,3,2,3,1,0,4,0,0,28549,2,14274.5,True,True,False,False,False,True,False,False,False,False,True,False,0
36,1,23,4,4,2,3,6,1,2,0,2,26310,2,6577.5,True,False,True,False,True,False,False,False,False,False,True,False,0
35,1,17,3,2,3,3,3,0,4,1,1,23402,2,7800.666667,False,False,True,False,True,True,False,False,False,True,False,False,0
36,1,14,4,4,1,4,3,1,3,1,2,24041,2,6010.25,True,False,True,False,True,False,False,True,True,False,False,False,1
40,1,8,3,3,1,3,3,0,1,0,0,17345,3,5781.666667,True,False,False,True,True,True,False,False,True,False,False,False,0
29,3,33,3,5,3,5,3,0,4,1,1,23402,2,7800.666667,True,False,True,False,True,False,False,False,False,True,False,False,0
29,1,7,3,6,3,3,2,0,3,1,1,25352,2,8450.666667,False,False,True,False,False,False,False,False,False,True,False,False,0
18,1,9,2,3,1,3,2,0,4,0,0,16420,2,8210.0,True,False,True,False,True,False,True,False,True,False,False,False,1
47,3,7,4,4,2,5,3,0,2,1,2,29131,2,7282.75,True,False,False,True,False,True,False,False,False,False,True,False,0
46,1,13,1,3,3,3,3,0,5,0,0,20258,1,20258.0,False,False,False,True,False,False,False,False,False,True,False,False,0
37,1,16,4,5,1,3,2,1,1,1,3,22066,1,5516.5,True,False,False,True,True,True,False,False,True,False,False,False,1
35,3,7,4,2,3,3,2,0,5,1,3,28403,1,7100.75,True,False,False,True,True,True,False,False,False,True,False,False,0
53,1,13,2,1,4,3,4,0,1,0,1,29814,1,14907.0,True,False,True,False,True,True,False,False,False,False,False,False,0
46,1,19,2,3,3,4,7,0,4,1,0,20562,2,10281.0,True,False,True,False,True,False,True,False,False,True,False,False,0
40,1,6,2,3,1,3,1,0,1,0,0,17406,2,8703.0,True,False,True,False,True,True,False,False,True,False,False,False,0
32,1,11,2,1,1,3,4,1,1,0,1,17432,1,8716.0,False,False,True,False,False,False,True,False,True,False,False,False,1
50,1,34,2,3,4,5,5,1,5,0,0,31880,2,15940.0,True,False,True,False,False,False,False,False,False,False,False,False,0
27,3,36,4,6,3,5,2,0,3,1,2,23647,2,5911.75,False,False,False,True,True,False,False,True,False,True,False,False,1
34,1,14,3,3,3,3,4,0,4,0,1,21142,2,7047.333333,True,False,False,True,False,False,True,False,False,True,False,False,0
56,1,15,3,4,4,3,4,1,3,1,2,33434,1,11144.66667,True,False,False,True,False,True,False,False,False,False,False,False,0
43,1,8,3,2,1,3,2,0,2,0,1,17645,2,5881.666667,True,False,False,True,False,True,False,False,True,False,False,False,0
34,1,32,3,5,1,4,6,1,4,1,1,20991,2,6997.0,True,False,False,True,True,False,True,False,True,False,False,False,1
35,1,6,2,1,1,3,4,0,3,1,1,17506,1,8753.0,True,False,True,False,False,False,True,False,True,False,False,False,0
44,1,17,3,4,1,3,2,0,5,0,1,21133,2,7044.333333,False,False,True,False,False,False,True,False,True,False,False,False,0
29,1,29,2,3,1,3,1,0,3,1,0,17201,2,8600.5,True,False,True,False,True,False,True,False,True,False,False,False,0
36,1,9,1,3,1,4,5,0,4,1,0,17088,1,17088.0,False,False,False,True,True,False,True,False,True,False,False,False,0
29,1,9,4,5,1,4,2,0,2,0,3,21879,1,5469.75,True,False,True,False,True,False,False,False,True,False,False,False,0
43,1,21,3,4,4,3,2,0,3,1,1,32603,2,10867.66667,True,False,True,False,True,True,False,False,False,False,False,False,0
46,1,30,3,4,3,5,3,1,1,1,1,22311,2,7437.0,False,False,True,False,True,True,False,False,False,True,False,False,0
37,1,12,4,4,3,4,2,0,1,1,2,24592,2,6148.0,True,False,True,False,True,False,False,True,False,True,False,False,0
38,1,9,4,5,1,3,8,1,3,0,3,20768,1,5192.0,True,False,True,False,True,False,True,False,True,False,False,False,1
29,1,36,4,6,3,4,3,0,1,1,3,25227,1,6306.75,True,False,True,False,True,False,False,False,False,True,False,False,0
41,3,32,3,5,2,4,4,1,5,0,2,27772,1,9257.333333,True,False,False,True,True,False,False,True,False,False,True,False,1
26,1,10,4,4,1,5,7,0,5,1,2,22709,2,5677.25,True,False,False,True,True,True,False,False,True,False,False,False,1
21,3,18,2,1,1,4,2,0,5,0,1,17716,1,8858.0,True,False,True,False,False,False,True,False,True,False,False,False,1
36,1,30,2,3,3,4,1,0,3,0,0,20674,2,10337.0,False,False,True,False,False,False,False,False,False,True,False,False,0
27,1,31,4,6,1,3,3,1,3,1,3,21018,1,5254.5,True,True,False,False,True,False,True,False,True,False,False,False,1
34,3,8,2,3,3,3,2,0,5,0,1,21274,1,10637.0,True,False,True,False,True,False,True,False,False,True,False,False,0
35,1,15,3,4,3,4,1,0,1,0,1,21540,2,7180.0,True,False,True,False,True,False,False,True,False,True,False,False,0
23,1,11,3,5,1,3,7,0,5,1,1,22572,2,7524.0,False,True,False,False,True,False,False,True,True,False,False,False,1
31,1,29,3,4,3,3,1,0,3,0,1,20582,2,6860.666667,True,False,False,True,True,True,False,False,False,True,False,False,0
29,1,14,3,5,1,5,2,1,3,1,1,17119,2,5706.333333,True,False,True,False,True,False,False,False,True,False,False,False,1
30,1,8,3,3,1,4,2,0,3,0,0,26916,3,8972.0,True,False,True,False,True,False,False,True,True,False,False,False,1
44,1,34,3,4,2,5,2,0,4,1,1,29498,2,9832.666667,False,False,True,False,False,True,False,False,False,False,True,False,0
44,1,15,3,4,3,4,6,0,3,1,1,23443,2,7814.333333,True,False,True,False,False,True,False,False,False,True,False,False,0
28,1,23,3,4,1,4,2,0,1,1,1,21489,2,7163.0,True,True,False,False,False,True,False,False,True,False,False,False,0
45,1,31,3,4,1,3,5,1,5,0,2,21839,1,7279.666667,False,False,True,False,True,True,False,False,True,False,False,False,1
32,1,6,3,3,3,4,2,0,3,1,0,21220,3,7073.333333,True,False,True,False,True,True,False,False,False,True,False,False,0
35,1,22,3,4,2,4,2,0,1,1,2,23606,1,7868.666667,True,False,True,False,False,False,False,True,False,False,True,False,0
30,2,15,2,3,3,3,1,1,3,1,1,21347,1,10673.5,True,False,True,False,True,False,False,False,False,True,False,False,0
30,1,32,4,5,1,4,7,0,3,1,3,21224,1,5306.0,True,True,False,False,False,True,False,False,True,False,False,False,1
41,3,11,4,5,2,3,2,0,2,1,1,29533,3,7383.25,True,False,False,True,True,False,False,False,False,False,True,False,0
46,1,6,3,3,2,5,1,0,1,0,2,24396,1,8132.0,True,False,False,True,True,True,False,False,False,False,True,False,0
31,1,9,3,5,3,3,3,0,4,1,1,22830,2,7610.0,True,False,True,False,True,False,False,False,False,True,False,False,0
30,3,7,3,5,1,3,8,1,1,1,2,21478,1,7159.333333,True,False,False,True,False,True,False,False,True,False,False,False,1
42,1,16,4,4,1,5,4,0,1,0,1,20916,3,5229.0,True,False,True,False,True,True,False,False,True,False,False,False,0
45,1,31,3,6,1,3,4,0,3,0,1,22386,2,7462.0,False,False,False,True,True,False,False,True,True,False,False,False,0
57,1,7,3,4,3,3,3,0,3,0,1,24984,2,8328.0,False,False,True,False,True,True,False,False,False,True,False,False,0
38,1,9,2,3,3,3,4,1,5,0,0,1000,2,500.0,True,True,False,False,False,False,True,False,False,True,False,False,0
31,1,14,3,3,4,4,4,0,1,1,0,31422,3,10474.0,True,False,True,False,False,False,True,False,False,False,False,False,0
25,1,31,3,4,1,4,2,0,5,1,1,22275,2,7425.0,True,False,False,True,True,False,False,True,True,False,False,False,0
30,3,27,3,4,1,3,3,0,3,0,2,20835,1,6945.0,False,True,False,False,False,False,False,False,True,False,False,False,0
42,1,12,4,5,1,5,8,0,3,0,2,20785,2,5196.25,False,False,True,False,True,True,False,False,True,False,False,False,1
27,3,8,2,3,1,5,1,0,5,0,1,18041,1,9020.5,True,False,False,True,True,True,False,False,True,False,False,False,1
21,1,7,3,5,1,4,3,0,4,0,2,21514,1,7171.333333,True,False,True,False,False,False,False,True,True,False,False,False,0
55,1,24,3,4,2,3,2,0,5,1,1,29417,2,9805.666667,True,True,False,False,False,False,False,False,False,False,True,False,0
43,1,13,2,2,1,3,5,0,4,0,1,17089,1,8544.5,False,False,False,True,True,True,False,False,True,False,False,False,0
37,1,12,2,2,3,5,5,1,3,1,1,20974,1,10487.0,True,False,False,True,True,True,False,False,False,True,False,False,0
22,3,7,3,5,1,4,3,1,5,1,2,20852,1,6950.666667,False,True,False,False,False,False,True,False,True,False,False,False,1
35,1,10,3,3,1,3,2,0,4,0,0,16951,3,5650.333333,True,False,True,False,True,True,False,False,True,False,False,False,0
37,1,6,3,3,3,4,7,0,2,1,1,21447,2,7149.0,True,False,True,False,False,False,False,False,False,True,False,False,0
54,3,15,4,4,4,3,7,0,3,0,3,30514,1,7628.5,True,False,False,True,True,False,False,False,False,False,False,False,0
26,1,12,3,3,1,3,2,1,2,0,0,17659,3,5886.333333,True,False,True,False,False,False,False,False,True,False,False,False,0
42,3,14,2,3,3,4,1,0,3,1,0,21825,2,10912.5,True,False,False,True,True,True,False,False,False,True,False,False,0
18,3,15,2,3,1,3,2,0,5,0,1,16611,1,8305.5,True,False,False,True,True,False,True,False,True,False,False,False,1
29,1,23,4,3,3,5,2,0,5,0,3,24339,1,6084.75,True,False,False,True,True,False,False,True,False,True,False,False,0
33,1,10,3,4,2,3,5,0,1,1,1,29837,2,9945.666667,True,False,True,False,False,False,True,False,False,False,True,False,0
33,1,23,4,6,1,5,3,1,4,1,3,22597,1,5649.25,False,False,True,False,False,False,False,True,True,False,False,False,1
30,3,11,1,4,3,3,2,0,2,0,0,21118,1,21118.0,True,False,False,True,False,True,False,False,False,True,False,False,0
42,1,6,2,4,3,3,1,1,3,0,0,21062,2,10531.0,True,False,True,False,False,True,False,False,False,True,False,False,0
35,3,16,4,4,3,3,3,0,2,1,3,24392,1,6098.0,True,False,True,False,False,False,False,False,False,True,False,False,0
23,1,15,2,3,1,5,2,0,3,0,1,17500,1,8750.0,True,False,False,True,True,False,False,False,True,False,False,False,0
47,1,15,3,3,1,3,5,0,3,1,0,17105,3,5701.666667,True,False,True,False,False,False,True,False,True,False,False,False,0
41,3,10,2,3,2,3,1,1,1,0,1,25447,1,12723.5,True,False,False,True,False,True,False,False,False,False,True,False,0
31,1,17,2,3,1,3,4,1,3,0,0,17356,2,8678.0,True,False,True,False,True,True,False,False,True,False,False,False,0
38,1,7,4,4,2,3,4,1,3,0,1,32281,3,8070.25,False,False,False,True,False,True,False,False,False,False,True,False,0
34,1,12,2,3,1,5,3,0,4,0,0,17960,2,8980.0,True,False,False,True,True,False,True,False,True,False,False,False,1
47,3,16,4,5,2,3,3,0,5,0,2,28297,2,7074.25,True,False,False,True,True,False,False,True,False,False,True,False,1
53,3,14,4,4,1,3,4,1,4,1,3,27124,1,6781.0,False,False,False,True,False,True,False,False,True,False,False,False,1
29,1,15,4,4,1,3,3,0,4,0,2,21988,2,5497.0,True,False,True,False,False,False,False,True,True,False,False,False,0
53,1,9,2,3,4,3,4,1,5,1,0,32584,2,16292.0,True,False,False,True,True,True,False,False,False,False,False,False,0
45,3,15,3,3,2,5,5,1,2,1,0,25761,3,8587.0,True,False,False,True,True,True,False,False,False,False,True,False,0
53,1,10,3,5,2,3,4,1,2,0,1,26647,2,8882.333333,True,False,False,True,True,False,False,False,False,False,True,False,0
23,1,10,3,4,3,3,2,1,5,1,2,22849,1,7616.333333,True,False,True,False,False,False,False,False,False,True,False,False,1
42,1,8,2,4,1,5,1,1,4,1,1,17593,1,8796.5,True,False,False,True,False,True,False,False,True,False,False,False,0
37,1,13,3,3,3,3,5,0,2,0,1,21716,2,7238.666667,True,False,True,False,False,False,False,False,False,True,False,False,0
37,1,6,2,4,3,3,2,0,5,0,0,20993,2,10496.5,True,False,True,False,True,True,False,False,False,True,False,False,0
31,1,7,3,5,3,3,3,1,2,1,2,23804,1,7934.666667,True,False,True,False,True,False,False,False,False,True,False,False,0
26,1,30,3,5,1,3,2,1,3,1,2,17340,1,5780.0,True,True,False,False,True,False,True,False,True,False,False,False,1
34,1,13,3,3,3,3,2,0,3,0,0,17585,3,5861.666667,True,False,True,False,True,True,False,False,False,True,False,False,1
28,1,17,3,4,2,5,3,0,3,0,2,27471,1,9157.0,False,False,True,False,True,True,False,False,False,False,True,False,0
32,1,12,2,3,1,3,4,0,2,0,1,18038,1,9019.0,True,False,True,False,True,False,True,False,True,False,False,False,0
40,1,15,2,3,2,3,1,0,4,1,1,28499,1,14249.5,False,False,False,True,False,False,False,True,False,False,True,False,0
41,1,8,2,5,1,3,5,1,3,0,1,17778,1,8889.0,True,False,True,False,False,True,False,False,True,False,False,False,1
30,1,17,4,5,1,5,8,1,5,1,1,21082,3,5270.5,True,False,True,False,False,False,True,False,True,False,False,False,1
47,1,22,3,1,3,3,2,1,2,0,0,20067,3,6689.0,False,False,False,True,True,True,False,False,False,True,False,False,0
30,3,8,3,3,1,4,2,0,3,1,0,17476,3,5825.333333,True,True,False,False,True,True,False,False,True,False,False,False,0
30,1,29,3,5,1,3,2,0,3,1,2,17613,1,5871.0,False,False,True,False,True,True,False,False,True,False,False,False,0
32,3,14,4,2,3,3,6,0,1,1,2,25607,2,6401.75,True,True,False,False,True,True,False,False,False,True,False,False,0
31,3,34,3,4,3,3,2,0,3,1,1,23982,2,7994.0,True,False,False,True,True,True,False,False,False,True,False,False,0
39,1,36,4,4,3,5,2,1,3,1,3,25351,1,6337.75,True,False,False,True,True,True,False,False,False,True,False,False,1
29,1,13,3,4,1,3,7,0,5,1,0,17532,3,5844.0,True,False,False,True,False,True,False,False,True,False,False,False,0
19,1,8,2,4,1,3,2,0,5,0,0,16102,2,8051.0,True,False,True,False,True,False,True,False,True,False,False,False,1
59,1,20,2,3,2,3,1,1,5,1,0,25512,2,12756.0,False,False,True,False,False,False,False,True,False,False,True,False,1
29,3,33,2,3,2,3,2,0,3,1,1,22639,1,11319.5,True,False,False,True,False,False,False,False,False,False,True,False,1
60,2,13,3,4,1,3,2,0,4,1,1,20945,2,6981.666667,True,False,False,True,True,False,False,False,True,False,False,False,0
49,1,7,3,5,4,5,2,0,4,0,1,34080,2,11360.0,True,False,True,False,False,True,False,False,False,False,False,False,0
36,1,12,2,3,1,3,1,0,5,1,1,18210,1,9105.0,True,False,True,False,True,True,False,False,True,False,False,False,0
35,3,17,3,4,1,3,3,1,2,0,2,20898,1,6966.0,True,False,True,False,False,False,False,False,True,False,False,False,0
35,1,12,2,5,3,3,2,0,5,0,1,21646,1,10823.0,True,False,True,False,True,False,False,True,False,True,False,False,0
55,3,24,2,3,4,4,4,0,2,0,1,31835,1,15917.5,True,False,True,False,False,False,True,False,False,False,False,False,0
30,1,8,2,4,1,3,1,0,4,0,0,17720,2,8860.0,True,False,False,True,True,False,True,False,True,False,False,False,0
37,1,8,3,4,3,3,6,0,2,0,1,20163,2,6721.0,False,False,True,False,True,True,False,False,False,True,False,False,0
29,1,12,2,3,1,3,2,0,3,0,1,18131,1,9065.5,True,False,False,True,False,True,False,False,True,False,False,False,0
32,1,11,2,4,3,3,1,0,1,0,1,24679,1,12339.5,True,False,True,False,True,False,False,True,False,True,False,False,0
33,1,10,3,4,1,3,3,0,4,1,1,24887,2,8295.666667,False,False,True,False,False,False,False,True,True,False,False,False,1
43,1,16,4,4,1,3,3,0,4,1,2,22351,2,5587.75,False,False,False,True,False,False,False,True,True,False,False,False,0
36,3,7,4,4,2,4,3,0,4,0,1,25973,3,6493.25,True,False,False,True,True,True,False,False,False,False,True,False,0
28,1,7,4,4,2,5,3,0,4,0,3,26090,1,6522.5,True,False,True,False,False,True,False,False,False,False,True,False,0
36,1,9,4,4,3,5,4,0,4,0,1,23771,3,5942.75,False,False,True,False,False,True,False,False,False,True,False,False,0
